Age,Workclass,fnlwgt,Education,Education_Num,Martial_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_per_week,Country,Target,Target_predicted
35, Private,128516.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,45.0, United-States,0,0
49, Local-gov,126754.0, HS-grad,9.0, Married-civ-spouse, Other-service, Other-relative, White, Male,0.0,0.0,40.0, Italy,0,0
55, Private,132145.0, 9th,5.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States,0,0
27,,176683.0, Some-college,10.0, Never-married,, Own-child, White, Male,0.0,1719.0,40.0, United-States,0,0
23, Private,32732.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,25.0, United-States,0,0
39, Private,158592.0, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States,0,0
29, Private,94880.0, Some-college,10.0, Married-spouse-absent, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, Mexico,0,0
41, Private,63042.0, HS-grad,9.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,20.0, United-States,0,0
28, Private,86268.0, HS-grad,9.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,40.0, United-States,0,0
41, Private,319271.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,0,0
41, Private,77357.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0,0
29, Private,182676.0, 10th,6.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,38.0, Mexico,0,0
41, Private,24273.0, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, United-States,0,0
46, Private,132919.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,12.0, United-States,1,0
53, Private,199720.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,1,0
43, Private,228456.0, Assoc-acdm,12.0, Divorced, Exec-managerial, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,0,0
29, State-gov,73928.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0.0,0.0,15.0, United-States,0,0
55, Private,147989.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,58.0, United-States,0,0
28, Private,359049.0, HS-grad,9.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,1092.0,60.0, United-States,0,0
52, Private,243616.0, 5th-6th,3.0, Separated, Craft-repair, Unmarried, Black, Female,4101.0,0.0,40.0, United-States,0,0
43, Self-emp-inc,314739.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,92.0, United-States,1,0
34, Private,196266.0, Assoc-acdm,12.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,1,1
52, Self-emp-not-inc,106728.0, Assoc-acdm,12.0, Divorced, Sales, Unmarried, White, Male,0.0,0.0,40.0, United-States,0,0
31, Federal-gov,148207.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,53.0, United-States,0,1
33, Private,169269.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,40.0, Puerto-Rico,1,1
18, Private,99591.0, 11th,7.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,16.0, United-States,0,0
19,,138564.0, HS-grad,9.0, Never-married,, Own-child, White, Female,0.0,0.0,8.0, United-States,0,0
40, Private,222504.0, Assoc-voc,11.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,36.0, United-States,0,0
49, Local-gov,371886.0, Assoc-voc,11.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,56.0, United-States,1,1
32, Self-emp-not-inc,135304.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,3942.0,0.0,32.0, United-States,0,0
33, Private,264554.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,1,0
19, Private,43937.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,12.0, United-States,0,0
19,,455665.0, HS-grad,9.0, Never-married,, Own-child, White, Male,0.0,0.0,44.0, United-States,0,0
43, Private,163831.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0,0
26, Private,195994.0, Bachelors,13.0, Separated, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
24, Private,403107.0, 5th-6th,3.0, Never-married, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,40.0, Mexico,0,0
36, Private,22245.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,1,1
50, Private,154153.0, 10th,6.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, United-States,0,0
33, Private,250782.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0,1
23, Federal-gov,478457.0, 11th,7.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0,0
39, Private,224541.0, Assoc-acdm,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1,1
36, Private,91716.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States,0,0
34, Private,181372.0, 11th,7.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,23.0, United-States,0,0
39, Self-emp-not-inc,34111.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,70.0, United-States,0,0
28, Private,191177.0, Assoc-voc,11.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,1726.0,40.0, United-States,0,0
26, Private,93169.0, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,0,0
50, Self-emp-not-inc,98180.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,99999.0,0.0,45.0, United-States,1,1
67,,126514.0, Some-college,10.0, Widowed,, Not-in-family, White, Female,0.0,0.0,4.0, United-States,0,0
23, State-gov,279243.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,38.0, United-States,0,0
24, Private,237262.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,35.0, United-States,0,0
52,,50934.0, Assoc-acdm,12.0, Married-civ-spouse,, Wife, White, Female,0.0,0.0,20.0, United-States,1,0
22, Private,155362.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,35.0, United-States,0,0
59, Private,219426.0, 9th,5.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,0,0
38, Private,276552.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,0,0
49, Private,189792.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States,0,1
64, Private,137135.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,48.0, United-States,0,0
26, Private,210982.0, Assoc-voc,11.0, Separated, Adm-clerical, Unmarried, Black, Female,114.0,0.0,40.0, United-States,0,0
32, Private,160458.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,0,0
24, Federal-gov,203182.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,2174.0,0.0,40.0, United-States,0,0
58, Private,268295.0, 5th-6th,3.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,40.0, United-States,0,0
66, Private,344436.0, HS-grad,9.0, Widowed, Sales, Other-relative, White, Female,0.0,0.0,8.0, United-States,0,0
51, Private,29036.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0,0
46, Private,185041.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1902.0,50.0, United-States,1,1
30, Private,83066.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,30.0, United-States,0,0
41, Private,369781.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States,0,1
55, Self-emp-not-inc,340171.0, HS-grad,9.0, Separated, Craft-repair, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,0,0
17, Private,227960.0, 11th,7.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,10.0, Puerto-Rico,0,0
35, Private,179481.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,1,1
28, Private,267912.0, HS-grad,9.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, Mexico,0,0
54, Private,183668.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
22,,393122.0, Some-college,10.0, Never-married,, Own-child, White, Male,0.0,0.0,30.0, United-States,0,0
43, Self-emp-inc,153205.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,70.0, India,1,1
40, Private,167725.0, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0,0
47, Private,165229.0, 12th,8.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
32, Private,115066.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
25, Private,332409.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1,1
24, Private,236601.0, Some-college,10.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,2339.0,43.0, United-States,0,0
23, Private,329174.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0,0
33, Private,214288.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,1848.0,48.0, United-States,1,0
22, Private,282579.0, HS-grad,9.0, Never-married, Other-service, Unmarried, White, Male,0.0,0.0,40.0, United-States,0,0
42, Private,159911.0, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,24.0, United-States,0,0
30, Private,176471.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,38.0, United-States,0,0
28, Local-gov,136643.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States,0,0
40, State-gov,105936.0, Prof-school,15.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States,0,0
26, Private,121712.0, HS-grad,9.0, Never-married, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,30.0, United-States,0,0
48, Private,443377.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,60.0, United-States,0,0
53, Self-emp-not-inc,93449.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, India,1,1
45, Private,191357.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
54, Private,93605.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0,0
49, Private,239865.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,50.0, United-States,1,0
65, Self-emp-not-inc,200565.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,18.0, United-States,0,0
46, Self-emp-not-inc,96260.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,20.0, United-States,0,0
53, Self-emp-not-inc,122109.0, Assoc-acdm,12.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,70.0, United-States,0,0
36, Private,185848.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,0,0
24, Private,84319.0, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0,0
40, Private,27766.0, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
45, State-gov,259087.0, Masters,14.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,45.0, United-States,0,0
34,,370209.0, HS-grad,9.0, Divorced,, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0,0
41, Private,118001.0, 11th,7.0, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,0,0
49, Private,558752.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,3674.0,0.0,40.0, United-States,0,0
62, Private,78273.0, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,0,0
48, Private,164954.0, HS-grad,9.0, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,42.0, United-States,0,0
27, Private,184493.0, HS-grad,9.0, Separated, Handlers-cleaners, Own-child, White, Female,0.0,1594.0,25.0, United-States,0,0
27, Private,162104.0, 7th-8th,4.0, Never-married, Priv-house-serv, Own-child, White, Female,0.0,0.0,30.0, United-States,0,0
36, Self-emp-inc,48063.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,80.0, United-States,0,0
82, Self-emp-not-inc,181912.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,12.0, United-States,0,0
53, Local-gov,294547.0, Some-college,10.0, Divorced, Protective-serv, Not-in-family, White, Male,0.0,0.0,48.0, United-States,0,0
32, Self-emp-not-inc,220740.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,60.0, United-States,0,0
41, Private,163287.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,62.0, United-States,0,0
31, State-gov,195181.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,35.0, United-States,1,1
33, Private,504725.0, 11th,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,3464.0,0.0,40.0, Mexico,0,0
59, Private,180645.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
28, Private,160510.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50.0, United-States,1,0
30, Private,323069.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,30.0, United-States,0,0
31, Private,174215.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,35.0, United-States,0,0
19, Private,144793.0, 11th,7.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States,0,0
33, Private,230883.0, Some-college,10.0, Divorced, Exec-managerial, Unmarried, White, Male,0.0,2824.0,48.0, United-States,1,1
19, Private,162954.0, Some-college,10.0, Married-AF-spouse, Handlers-cleaners, Wife, White, Female,0.0,0.0,40.0, United-States,0,0
49, Private,235095.0, 11th,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
68,,110931.0, HS-grad,9.0, Widowed,, Not-in-family, White, Female,0.0,0.0,32.0, United-States,0,0
41, Private,110318.0, Masters,14.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,30.0, United-States,0,0
22, Private,131291.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,20.0, United-States,0,0
28, Private,250967.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,2105.0,0.0,40.0, United-States,0,0
59, Private,75541.0, HS-grad,9.0, Widowed, Craft-repair, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
31, Self-emp-not-inc,132705.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,0,0
36, Private,117528.0, HS-grad,9.0, Separated, Adm-clerical, Unmarried, White, Female,0.0,0.0,38.0, United-States,0,0
27, Private,188909.0, HS-grad,9.0, Never-married, Handlers-cleaners, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0,0
43, State-gov,186990.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,37.0, United-States,0,0
54, State-gov,258735.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1,1
68, Self-emp-not-inc,376957.0, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,6.0, United-States,0,0
23, Local-gov,145112.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,43.0, United-States,0,0
35, Private,99462.0, HS-grad,9.0, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, United-States,0,0
41, Private,306496.0, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,1,1
47, Private,275163.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States,0,0
36, Local-gov,254202.0, Prof-school,15.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,24.0, Germany,0,0
52, Private,254680.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,99.0, United-States,0,0
42, Private,144056.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States,1,0
18, Private,294720.0, 11th,7.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,12.0, United-States,0,0
56, Local-gov,238405.0, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
35, Private,80680.0, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,45.0, United-States,1,0
28, Private,204862.0, Some-college,10.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,40.0, United-States,0,0
22, Private,240229.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,0,0
28, Federal-gov,72514.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,72.0, United-States,0,0
19,,317988.0, Some-college,10.0, Never-married,, Not-in-family, White, Male,0.0,0.0,15.0, United-States,0,0
47, Self-emp-not-inc,52291.0, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,7688.0,0.0,45.0, United-States,1,1
32, Private,134737.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,42.0, United-States,0,0
22, State-gov,199266.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,17.0, United-States,0,0
21, Private,323497.0, HS-grad,9.0, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,36.0, United-States,0,0
48, Private,172822.0, Some-college,10.0, Divorced, Craft-repair, Unmarried, White, Male,15020.0,0.0,48.0, United-States,1,0
45, State-gov,129499.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
45, Self-emp-inc,188694.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,1,1
25, Private,51392.0, Assoc-voc,11.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0,0
32, Private,167476.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States,0,0
24, Federal-gov,290625.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,41.0, United-States,0,0
42, Self-emp-not-inc,24763.0, Bachelors,13.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,65.0, United-States,0,0
43, Private,115932.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,1,1
47, Private,100113.0, 7th-8th,4.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,2051.0,40.0, United-States,0,0
66, Self-emp-not-inc,51687.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,20.0, United-States,0,1
24, Private,325596.0, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States,0,0
42, Private,150568.0, Some-college,10.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,45.0, United-States,0,0
31, Self-emp-inc,162442.0, Masters,14.0, Never-married, Sales, Own-child, White, Female,27828.0,0.0,40.0, United-States,1,1
18, Private,211273.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,19.0, United-States,0,0
29, Private,245402.0, 11th,7.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,70.0, United-States,0,0
36, Private,175130.0, 11th,7.0, Divorced, Transport-moving, Unmarried, White, Female,0.0,0.0,40.0, United-States,0,0
23, Local-gov,57711.0, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, Germany,0,0
20, Self-emp-not-inc,190968.0, 7th-8th,4.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,20.0, United-States,0,0
28,,197288.0, 11th,7.0, Never-married,, Unmarried, Black, Female,0.0,0.0,30.0, United-States,0,0
40, Private,117915.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States,0,0
73, Private,108098.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,32.0, United-States,0,0
75, Self-emp-inc,134414.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,0,0
29, Private,438429.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0,0
27, Private,104993.0, HS-grad,9.0, Never-married, Sales, Own-child, Black, Male,0.0,0.0,40.0, United-States,0,0
45, Private,160428.0, Assoc-acdm,12.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,43.0, United-States,0,0
43, Self-emp-not-inc,52131.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1902.0,50.0, United-States,1,1
31, Private,265201.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, Germany,0,0
25, Private,108683.0, Some-college,10.0, Never-married, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,50.0, United-States,0,0
29, State-gov,461929.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103.0,0.0,40.0, United-States,1,1
35, Federal-gov,104858.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,1,1
49, Self-emp-not-inc,164495.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,35.0, Germany,0,0
39, Private,130007.0, Some-college,10.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States,0,0
75, Private,185603.0, 10th,6.0, Widowed, Tech-support, Not-in-family, White, Female,0.0,0.0,32.0, United-States,0,0
35, Self-emp-inc,126738.0, Assoc-acdm,12.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,50.0, United-States,0,0
51, Private,192386.0, Assoc-voc,11.0, Divorced, Craft-repair, Not-in-family, White, Male,6849.0,0.0,40.0, United-States,0,0
17, Private,230999.0, 11th,7.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,16.0, United-States,0,0
27, State-gov,222506.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Black, Female,0.0,0.0,60.0, United-States,0,0
51, Self-emp-inc,110327.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States,1,0
51, Private,43705.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
18,,274445.0, HS-grad,9.0, Never-married,, Own-child, White, Male,0.0,1602.0,20.0, United-States,0,0
20, Private,347391.0, Some-college,10.0, Never-married, Protective-serv, Not-in-family, Black, Male,0.0,0.0,60.0, United-States,0,0
51, State-gov,136060.0, HS-grad,9.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0,0
52, Private,264129.0, Some-college,10.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
35, Private,168817.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States,0,0
56, Private,197577.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
20,,184271.0, Assoc-acdm,12.0, Never-married,, Own-child, White, Female,594.0,0.0,20.0, United-States,0,0
31, Private,264351.0, 7th-8th,4.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, Mexico,0,0
37, Private,268390.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, Mexico,0,1
39, Private,117381.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,1,1
23, Private,494371.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States,0,0
29, State-gov,51461.0, Assoc-acdm,12.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0,0
33, Federal-gov,49358.0, 10th,6.0, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0,0
54,,108233.0, Assoc-acdm,12.0, Separated,, Not-in-family, Black, Female,0.0,0.0,20.0, United-States,0,0
48, Private,323798.0, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1902.0,38.0, United-States,1,1
56, Private,179127.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, Italy,0,0
50, Private,330543.0, Preschool,1.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, Mexico,0,0
42, State-gov,60949.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0,0
21,,34446.0, Some-college,10.0, Never-married,, Own-child, White, Female,0.0,0.0,35.0, United-States,0,0
72, Self-emp-not-inc,207889.0, 7th-8th,4.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,50.0, United-States,0,0
33, Private,208881.0, Assoc-acdm,12.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298.0,0.0,60.0, United-States,1,1
52, Private,128814.0, Some-college,10.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,50.0, United-States,0,0
39, Private,170174.0, Assoc-voc,11.0, Never-married, Adm-clerical, Own-child, White, Male,14344.0,0.0,40.0, United-States,1,1
76, Local-gov,224058.0, 10th,6.0, Divorced, Transport-moving, Not-in-family, Black, Male,0.0,0.0,20.0, United-States,0,0
21, Private,178363.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,20.0, United-States,0,0
